,id,article_id,evidence_type
13217,fa2848,3,t2t
13218,fa2848,4,t2t
13219,fa2848,5,t2t
13220,fa2848,6,t2t
13221,fa2848,8,t2t
13222,fa3725,5,i2t
13223,mi4588,0,t2t
13224,mi4588,2,t2t
13225,mi4588,3,t2t
13226,mi4588,4,t2t
13227,mi4588,6,t2t
13228,mi4588,7,t2t
13229,mi4588,9,t2t
13230,fa2751,0,t2t
13231,fa3192,0,t2t
13232,fa3192,2,t2t
13233,fa3192,3,t2t
13234,fa3192,8,t2t
13235,fa3192,9,t2t
13236,fa0886,0,t2t
13237,fa0886,2,t2t
13238,fa0886,4,t2t
13239,fa0886,5,t2t
13240,fa0886,1,i2t
13241,fa0886,2,i2t
13242,fa0886,3,i2t
13243,fa0886,4,i2t
13244,fa0886,5,i2t
13245,fa0886,7,i2t
13246,fa0886,9,i2t
13247,mi4950,2,t2t
13248,mi4950,6,t2t
13249,mi4950,8,t2t
13250,mi4950,9,t2t
13251,mi4950,2,i2t
13252,mi4413,1,t2t
13253,fa3911,2,t2t
13254,fa3911,3,t2t
13255,fa3911,4,t2t
13256,fa3911,6,t2t
13257,fa3911,7,t2t
13258,fa3911,8,t2t
13259,fa3911,9,t2t
13260,mi1098,1,t2t
13261,mi1098,2,t2t
13262,mi1098,4,t2t
13263,mi1098,6,t2t
13264,mi1098,1,i2t
13265,mi1098,2,i2t
13266,fa3232,2,t2t
13267,fa3232,4,t2t
13268,fa3232,5,t2t
13269,fa3232,3,i2t
13270,fa3232,5,i2t
13271,mi3655,1,t2t
13272,mi3655,3,t2t
13273,mi3655,5,t2t
13274,mi3655,6,t2t
13275,mi3655,8,t2t
13276,fa1247,3,i2t
13277,fa1247,4,i2t
13278,fa3374,6,t2t
13279,fa3374,7,t2t
13280,fa3374,8,t2t
13281,mi2554,6,t2t
13282,mi2554,8,t2t
13283,mi2554,9,t2t
13284,mi2554,1,i2t
13285,mi4919,4,t2t
13286,mi3723,0,t2t
13287,mi3723,1,t2t
13288,mi3723,3,t2t
13289,mi3723,4,t2t
13290,mi3723,6,t2t
13291,mi3723,7,t2t
13292,mi5376,2,t2t
13293,mi5376,3,t2t
13294,mi5376,4,i2t
13295,mi3589,8,t2t
13296,mi3589,4,i2t
13297,mi3589,9,i2t
13298,mi4965,1,t2t
13299,mi4965,2,t2t
13300,mi4965,7,t2t
13301,mi4965,9,t2t
13302,mi4965,2,i2t
13303,fa4214,0,t2t
13304,fa4214,2,t2t
13305,fa4214,3,t2t
13306,fa4214,4,t2t
13307,fa4214,8,t2t
13308,mi1954,7,t2t
13309,mi1954,9,t2t
13310,mi1954,4,i2t
13311,mi0051,0,t2t
13312,mi0051,4,t2t
13313,mi0051,5,t2t
13314,mi0051,7,t2t
13315,mi0051,9,t2t
13316,fa3147,1,t2t
13317,fa3147,3,t2t
13318,fa3147,4,t2t
13319,fa3147,5,t2t
13320,fa3147,6,t2t
13321,fa3521,0,t2t
13322,fa3521,1,t2t
13323,fa3521,2,t2t
13324,fa3521,4,t2t
13325,fa3521,5,t2t
13326,fa3521,9,t2t
13327,fa4157,0,t2t
13328,fa4157,2,t2t
13329,fa4157,3,t2t
13330,fa4157,5,t2t
13331,fa4157,7,t2t
13332,fa4157,0,i2t
13333,fa4157,2,i2t
13334,fa4157,7,i2t
13335,fa3145,3,i2t
13336,fa3874,0,t2t
13337,fa3874,4,t2t
13338,fa3874,5,t2t
13339,fa3874,6,t2t
13340,mi4929,5,t2t
13341,fa2962,2,t2t
13342,fa2962,4,t2t
13343,fa2962,6,t2t
13344,fa2962,7,t2t
13345,fa2962,9,t2t
13346,fa3777,8,i2t
13347,mi4579,2,t2t
13348,mi4579,3,t2t
13349,mi4579,8,t2t
13350,mi4579,2,i2t
13351,mi4579,8,i2t
13352,mi4579,9,i2t
13353,mi1786,3,i2t
13354,mi5233,2,t2t
13355,mi5233,6,t2t
13356,mi5233,1,i2t
13357,mi5233,6,i2t
13358,fa0294,0,t2t
13359,fa0294,3,t2t
13360,fa0294,0,i2t
13361,fa0294,3,i2t
13362,fa4190,4,t2t
13363,fa2648,7,i2t
13364,mi5042,0,t2t
13365,mi5042,3,t2t
13366,mi5042,4,t2t
13367,mi5042,6,t2t
13368,mi5042,7,t2t
13369,mi5042,8,t2t
13370,mi5042,9,t2t
13371,mi5042,3,i2t
13372,mi5042,5,i2t
13373,fa3492,1,t2t
13374,fa3492,4,t2t
13375,fa3492,5,t2t
13376,fa3492,6,t2t
13377,fa2591,0,t2t
13378,fa2591,1,t2t
13379,fa2591,2,t2t
13380,fa2591,3,t2t
13381,fa2591,4,t2t
13382,fa2591,5,t2t
13383,fa2591,7,t2t
13384,fa2591,5,i2t
13385,fa1351,0,t2t
13386,fa1351,2,t2t
13387,fa1351,4,t2t
13388,fa1351,9,t2t
13389,fa1351,2,i2t
13390,fa1351,7,i2t
13391,fa0978,1,i2t
13392,mi3892,3,t2t
13393,mi3892,6,t2t
13394,fa1031,5,t2t
13395,fa0901,0,t2t
13396,fa0901,1,t2t
13397,fa0901,2,t2t
13398,fa0901,4,t2t
13399,fa0901,7,t2t
13400,mi4496,4,i2t
13401,mi4874,1,t2t
13402,mi4874,4,t2t
13403,fa0671,0,t2t
13404,fa0671,1,t2t
13405,fa0671,2,t2t
13406,fa0671,3,t2t
13407,fa0671,4,t2t
13408,fa0671,5,t2t
13409,fa0671,7,t2t
13410,fa0671,7,i2t
13411,mi0410,8,t2t
13412,mi1618,0,t2t
13413,mi1618,1,t2t
13414,mi1618,4,t2t
13415,mi1618,5,t2t
13416,mi1618,6,t2t
13417,mi2081,0,i2t
13418,fa2614,0,t2t
13419,fa2614,2,t2t
13420,fa2614,4,t2t
13421,fa2614,6,t2t
13422,fa2614,8,t2t
13423,fa2614,9,t2t
13424,fa3611,0,t2t
13425,fa3611,2,t2t
13426,fa3611,6,t2t
13427,fa3611,8,t2t
13428,fa3611,9,t2t
13429,fa3611,2,i2t
13430,fa3611,5,i2t
13431,fa3611,8,i2t
13432,mi2659,3,t2t
13433,fa2647,0,t2t
13434,fa2647,2,t2t
13435,fa2647,4,t2t
13436,fa2647,5,t2t
13437,fa2647,6,t2t
13438,fa2647,7,t2t
13439,mi1476,0,t2t
13440,mi1476,1,t2t
13441,mi1476,2,t2t
13442,mi1476,3,t2t
13443,mi1476,6,t2t
13444,mi1476,8,t2t
13445,mi1476,9,i2t
13446,fa2903,0,t2t
13447,fa2903,1,t2t
13448,fa2903,3,t2t
13449,fa2903,5,t2t
13450,fa2903,8,t2t
13451,fa2472,1,t2t
13452,fa2472,2,t2t
13453,fa2472,3,t2t
13454,fa2472,5,t2t
13455,mi5029,3,t2t
13456,mi5029,4,t2t
13457,mi5029,9,t2t
13458,mi5029,1,i2t
13459,mi5029,2,i2t
13460,mi5029,9,i2t
13461,mi1871,1,t2t
13462,fa2713,0,t2t
13463,fa2713,1,t2t
13464,fa2713,2,t2t
13465,fa2713,4,t2t
13466,fa2713,6,t2t
13467,fa1142,3,t2t
13468,fa1142,5,t2t
13469,fa1142,7,t2t
13470,fa1142,8,t2t
13471,fa1142,9,t2t
13472,fa1142,0,i2t
13473,fa1246,0,t2t
13474,fa1246,6,t2t
13475,fa2547,0,t2t
13476,fa2547,1,i2t
13477,fa2547,6,i2t
13478,fa2587,0,t2t
13479,fa2587,6,t2t
13480,fa3496,5,t2t
13481,fa3496,6,t2t
13482,fa3496,0,i2t
13483,fa3915,3,t2t
13484,fa3915,5,t2t
13485,fa3915,6,t2t
13486,fa3915,8,t2t
13487,fa3915,2,i2t
13488,fa0840,0,t2t
13489,fa0840,1,t2t
13490,fa0840,2,t2t
13491,mi5105,2,t2t
13492,mi5105,3,t2t
13493,fa3524,0,t2t
13494,fa3524,1,t2t
13495,fa3524,2,t2t
13496,fa3524,3,t2t
13497,fa3524,6,t2t
13498,fa0242,0,t2t
13499,fa0242,1,t2t
13500,fa0242,3,t2t
13501,fa0242,4,t2t
13502,fa0242,5,t2t
13503,fa0242,6,t2t
13504,fa0242,7,t2t
13505,fa0242,8,t2t
13506,fa0242,9,t2t
13507,mi5270,6,t2t
13508,mi5270,9,t2t
13509,mi5270,0,i2t
13510,mi5270,7,i2t
13511,fa1480,0,t2t
13512,fa1480,1,t2t
13513,fa1480,2,t2t
13514,fa1480,3,t2t
13515,fa1480,5,t2t
13516,fa1480,9,t2t
13517,mi3783,0,t2t
13518,mi3783,2,t2t
13519,mi3783,3,t2t
13520,mi3783,2,i2t
13521,fa3337,2,t2t
13522,mi0102,0,t2t
13523,mi0102,2,t2t
13524,mi0102,5,t2t
13525,mi2300,4,i2t
13526,mi5058,0,i2t
13527,mi3952,1,t2t
13528,mi3952,3,t2t
13529,mi3952,4,t2t
13530,mi3952,5,t2t
13531,fa2992,1,t2t
13532,fa2992,3,t2t
13533,fa2992,5,t2t
13534,fa2992,3,i2t
13535,mi1551,0,t2t
13536,mi1551,8,t2t
13537,fa0489,0,t2t
13538,fa0489,1,t2t
13539,fa0489,4,t2t
13540,fa0489,6,t2t
13541,fa0489,1,i2t
13542,fa0489,3,i2t
13543,fa0489,9,i2t
13544,fa0558,0,t2t
13545,fa0558,2,t2t
13546,fa0558,6,t2t
13547,mi0763,0,t2t
13548,mi0763,2,t2t
13549,mi0763,3,t2t
13550,mi0763,4,t2t
13551,mi0763,5,t2t
13552,mi0763,9,t2t
13553,mi0763,1,i2t
13554,fa1956,0,t2t
13555,fa1956,2,t2t
13556,fa1956,4,t2t
13557,fa1956,6,t2t
13558,fa1956,8,t2t
13559,fa1956,9,t2t
13560,fa1956,0,i2t
13561,fa1956,7,i2t
13562,fa4163,1,t2t
13563,fa4163,4,t2t
13564,fa4163,5,i2t
13565,fa4163,8,i2t
13566,mi5403,1,t2t
13567,mi5403,3,t2t
13568,mi5403,4,t2t
13569,mi5403,5,t2t
13570,mi5403,6,t2t
13571,fa0148,3,t2t
13572,fa0148,9,t2t
13573,fa2442,6,t2t
13574,fa2442,8,t2t
13575,fa2442,0,i2t
13576,fa2442,2,i2t
13577,fa2442,3,i2t
13578,fa2442,4,i2t
13579,fa2442,8,i2t
13580,fa0384,0,t2t
13581,fa0384,3,t2t
13582,fa0384,4,t2t
13583,fa0384,5,t2t
13584,fa0384,8,t2t
13585,fa0384,2,i2t
13586,fa3986,2,t2t
13587,mi2198,2,t2t
13588,mi2198,5,t2t
13589,mi2198,6,t2t
13590,mi2198,7,t2t
13591,mi3937,0,t2t
13592,mi2284,0,i2t
13593,mi1364,0,t2t
13594,mi1364,1,t2t
13595,mi1364,6,t2t
13596,mi1364,0,i2t
13597,mi1364,1,i2t
13598,mi1364,2,i2t
13599,mi1364,4,i2t
13600,mi1364,6,i2t
13601,mi1364,7,i2t
13602,fa0172,1,t2t
13603,fa0172,3,t2t
13604,fa0172,7,t2t
13605,fa0172,8,t2t
13606,fa0172,0,i2t
13607,fa0172,2,i2t
13608,fa0172,6,i2t
13609,mi4937,0,t2t
13610,mi4937,1,t2t
13611,mi4937,2,t2t
13612,mi4937,3,t2t
13613,mi4937,4,t2t
13614,mi4937,6,t2t
13615,mi4937,7,t2t
13616,mi4937,8,t2t
13617,mi4937,9,t2t
13618,mi4937,0,i2t
13619,mi4937,1,i2t
13620,mi4937,2,i2t
13621,mi4937,4,i2t
13622,mi4937,5,i2t
13623,mi4937,8,i2t
13624,mi4503,7,t2t
13625,mi3741,1,t2t
13626,mi3741,2,t2t
13627,mi3741,5,t2t
13628,mi3741,6,i2t
13629,mi3741,8,i2t
13630,mi3155,0,t2t
13631,mi3155,1,t2t
13632,mi3155,3,t2t
13633,mi3155,5,t2t
13634,mi3155,6,t2t
13635,mi3155,7,t2t
13636,mi3155,9,t2t
13637,mi3155,0,i2t
13638,mi3643,0,t2t
13639,mi3643,3,t2t
13640,mi3643,4,t2t
13641,mi3643,5,t2t
13642,mi3643,6,t2t
13643,mi3643,7,t2t
13644,mi3643,8,t2t
13645,mi3643,0,i2t
13646,fa0963,0,t2t
13647,fa0963,1,t2t
13648,fa0963,3,i2t
13649,fa0963,5,i2t
13650,fa0963,6,i2t
13651,fa0963,9,i2t
13652,fa2732,2,t2t
13653,fa2732,4,t2t
13654,fa2732,5,t2t
13655,fa2732,7,t2t
13656,fa2732,9,t2t
13657,fa2422,0,t2t
13658,fa2422,4,t2t
13659,fa2422,5,t2t
13660,fa2422,6,t2t
13661,fa2422,8,t2t
13662,fa2422,6,i2t
13663,fa0998,1,t2t
13664,fa0998,8,t2t
13665,fa0998,9,t2t
13666,mi0527,5,t2t
13667,mi0527,8,i2t
13668,fa3626,0,t2t
13669,fa3626,3,t2t
13670,fa3626,4,t2t
13671,fa3626,5,t2t
13672,fa3626,6,t2t
13673,fa3626,9,t2t
13674,fa3626,1,i2t
13675,fa3626,3,i2t
13676,fa3626,4,i2t
13677,fa3626,8,i2t
13678,fa1173,0,t2t
13679,fa1173,1,t2t
13680,fa1173,2,t2t
13681,fa1173,3,t2t
13682,fa1173,4,t2t
13683,fa1173,5,t2t
13684,fa1173,6,t2t
13685,fa1173,8,t2t
13686,fa1173,9,t2t
13687,fa1173,8,i2t
13688,mi2740,8,t2t
13689,mi2740,1,i2t
13690,mi4180,3,t2t
13691,mi3490,0,t2t
13692,mi3490,2,t2t
13693,mi3490,3,t2t
13694,mi3490,2,i2t
13695,mi4576,6,t2t
13696,mi4576,9,t2t
13697,mi0534,0,t2t
13698,mi0534,5,t2t
13699,mi0534,6,t2t
13700,mi0534,7,t2t
13701,mi0534,9,t2t
13702,mi0534,1,i2t
13703,mi0534,2,i2t
13704,mi0534,3,i2t
13705,mi0534,6,i2t
13706,mi0598,1,t2t
13707,mi0598,6,t2t
13708,mi0598,8,t2t
13709,mi1408,1,t2t
13710,mi1408,5,t2t
13711,mi1408,7,t2t
13712,mi1408,8,t2t
13713,mi1408,0,i2t
13714,mi1408,1,i2t
13715,mi3234,2,t2t
13716,mi3234,3,t2t
13717,mi3234,1,i2t
13718,mi3234,7,i2t
13719,mi5368,1,t2t
13720,mi5368,2,t2t
13721,mi5368,6,t2t
13722,mi5368,1,i2t
13723,fa2097,0,t2t
13724,fa2097,1,t2t
13725,fa2097,3,t2t
13726,fa2097,4,t2t
13727,fa2097,6,t2t
13728,fa2097,9,t2t
13729,fa2097,1,i2t
13730,fa2097,7,i2t
13731,fa2097,8,i2t
13732,mi1038,2,t2t
13733,mi1038,5,t2t
13734,mi1063,2,t2t
13735,mi1063,6,t2t
13736,mi1063,8,t2t
13737,mi1063,0,i2t
13738,mi1063,5,i2t
13739,mi1127,0,t2t
13740,mi1127,1,t2t
13741,mi1127,2,t2t
13742,mi1127,5,t2t
13743,mi1127,7,t2t
13744,mi1127,9,t2t
13745,mi4697,0,t2t
13746,mi4697,2,t2t
13747,mi4697,3,t2t
13748,mi4697,4,t2t
13749,mi4697,8,t2t
13750,mi4697,9,t2t
13751,mi4697,1,i2t
13752,mi0447,0,t2t
13753,mi0447,2,t2t
13754,mi0447,3,t2t
13755,mi0447,4,t2t
13756,mi0447,9,t2t
13757,mi0447,1,i2t
13758,mi0447,3,i2t
13759,mi1329,1,t2t
13760,mi1329,3,t2t
13761,mi1329,8,t2t
13762,fa0115,1,t2t
13763,fa0115,2,t2t
13764,fa0115,7,t2t
13765,fa0223,2,t2t
13766,fa0223,3,t2t
13767,fa0223,4,t2t
13768,fa0223,8,t2t
13769,fa0223,7,i2t
13770,fa3598,0,t2t
13771,fa3598,2,t2t
13772,fa3598,3,t2t
13773,fa3598,4,t2t
13774,fa3598,5,t2t
13775,fa3598,6,t2t
13776,fa3598,7,t2t
13777,fa3598,8,t2t
13778,fa3598,9,t2t
13779,fa3598,2,i2t
13780,fa3598,4,i2t
13781,fa3598,8,i2t
13782,mi3130,0,t2t
13783,mi3130,3,t2t
13784,mi3130,6,t2t
13785,mi3130,9,t2t
13786,mi1052,0,t2t
13787,mi1052,3,t2t
13788,mi1052,4,t2t
13789,mi1052,5,t2t
13790,mi1052,8,t2t
13791,mi1052,9,t2t
13792,mi1052,2,i2t
13793,fa3339,0,t2t
13794,fa3339,1,t2t
13795,fa3339,2,t2t
13796,fa3339,3,t2t
13797,fa3339,4,t2t
13798,fa3339,7,t2t
13799,fa3339,8,t2t
13800,mi0825,0,t2t
13801,mi0825,2,t2t
13802,mi0825,3,t2t
13803,mi0825,4,t2t
13804,mi0825,5,t2t
13805,mi0825,6,t2t
13806,mi0825,7,t2t
13807,mi1995,0,t2t
13808,mi1995,1,t2t
13809,mi1995,3,t2t
13810,mi1995,4,t2t
13811,mi1995,6,t2t
13812,mi1995,9,t2t
13813,fa3740,0,t2t
13814,fa3740,4,t2t
13815,fa3740,7,t2t
13816,fa3740,1,i2t
13817,fa3740,4,i2t
13818,fa3740,5,i2t
13819,fa3740,6,i2t
13820,fa3740,8,i2t
13821,fa3740,9,i2t
13822,mi1479,0,t2t
13823,mi1479,2,t2t
13824,mi1479,6,t2t
13825,mi1479,7,t2t
13826,mi1479,9,t2t
13827,mi1479,0,i2t
13828,fa1171,0,t2t
13829,mi4857,1,t2t
13830,mi4857,2,t2t
13831,mi4857,8,t2t
13832,fa0880,1,i2t
13833,fa0880,2,i2t
13834,fa0880,3,i2t
13835,fa0880,6,i2t
13836,fa1202,6,i2t
13837,fa0724,4,t2t
13838,fa0624,6,t2t
13839,fa0624,9,t2t
13840,fa0624,0,i2t
13841,fa0624,3,i2t
13842,fa0624,4,i2t
13843,fa0624,8,i2t
13844,mi4212,5,t2t
13845,mi0278,8,t2t
13846,mi4146,0,t2t
13847,mi4146,1,t2t
13848,mi4146,5,t2t
13849,mi4146,8,i2t
13850,fa1879,4,t2t
13851,fa1879,7,t2t
13852,mi1763,0,t2t
13853,mi1763,1,t2t
13854,mi1763,2,t2t
13855,mi1763,3,t2t
13856,mi1763,4,t2t
13857,mi1763,5,t2t
13858,mi1763,7,t2t
13859,mi1763,1,i2t
13860,mi1763,8,i2t
13861,fa0046,1,t2t
13862,fa0046,2,t2t
13863,fa0046,3,t2t
13864,fa0046,5,t2t
13865,fa0046,7,t2t
13866,fa0046,9,t2t
13867,fa0046,1,i2t
13868,mi1131,1,t2t
13869,mi1131,2,t2t
13870,mi1131,3,t2t
13871,mi1131,8,t2t
13872,mi1131,2,i2t
13873,mi1131,5,i2t
13874,mi1131,9,i2t
13875,mi4239,0,t2t
13876,mi4239,1,t2t
13877,mi4239,2,t2t
13878,mi4239,4,t2t
13879,mi4239,5,t2t
13880,mi4239,6,t2t
13881,mi4239,7,t2t
13882,mi4239,8,t2t
13883,mi0414,2,t2t
13884,mi0414,6,t2t
13885,mi0414,8,t2t
13886,mi0414,9,t2t
13887,fa4265,0,t2t
13888,fa4265,1,t2t
13889,fa4265,2,t2t
13890,fa4265,3,t2t
13891,fa4265,4,t2t
13892,fa4265,7,t2t
13893,fa4265,8,t2t
13894,fa4265,9,t2t
13895,fa4265,0,i2t
13896,fa4265,3,i2t
13897,fa4265,5,i2t
13898,fa4265,7,i2t
13899,fa4265,9,i2t
13900,fa3633,0,t2t
13901,fa3633,4,t2t
13902,fa3633,5,t2t
13903,fa3633,9,t2t
13904,fa3633,7,i2t
13905,fa3633,9,i2t
13906,fa2188,0,t2t
13907,fa2188,1,t2t
13908,fa2188,3,t2t
13909,fa2188,9,t2t
13910,fa2188,2,i2t
13911,fa1927,2,t2t
13912,fa1927,3,t2t
13913,fa1927,4,t2t
13914,fa1927,5,t2t
13915,fa1927,7,t2t
13916,fa1927,3,i2t
13917,fa0425,2,i2t
13918,mi2769,0,t2t
13919,mi2769,1,t2t
13920,mi2769,6,i2t
13921,mi2769,7,i2t
13922,mi2076,4,t2t
13923,mi2076,9,t2t
13924,fa3641,0,t2t
13925,fa3641,1,t2t
13926,fa3641,2,t2t
13927,fa3641,3,t2t
13928,fa3641,8,t2t
13929,fa3641,2,i2t
13930,fa3641,3,i2t
13931,fa0450,0,t2t
13932,fa0450,2,t2t
13933,fa0450,3,t2t
13934,fa0450,5,t2t
13935,fa0450,9,t2t
13936,mi2394,0,t2t
13937,mi2394,1,t2t
13938,mi2394,2,t2t
13939,mi2394,5,t2t
13940,mi2394,7,t2t
13941,mi2394,8,t2t
13942,mi2394,9,t2t
13943,mi2394,1,i2t
13944,mi2394,8,i2t
13945,fa1381,0,t2t
13946,fa1381,1,t2t
13947,fa1381,2,t2t
13948,fa1381,5,t2t
13949,fa1381,0,i2t
13950,fa1381,8,i2t
13951,fa1381,9,i2t
13952,mi4876,3,t2t
13953,mi4876,4,t2t
13954,mi4876,5,i2t
13955,mi4876,9,i2t
13956,fa1877,4,t2t
13957,fa1877,6,t2t
13958,fa1877,7,t2t
13959,mi0615,0,t2t
13960,mi0615,4,t2t
13961,fa3363,0,t2t
13962,fa3363,2,t2t
13963,fa3363,3,t2t
13964,fa3363,4,t2t
13965,fa3363,5,t2t
13966,fa3363,6,t2t
13967,fa3363,7,t2t
13968,fa3363,8,t2t
13969,fa3363,0,i2t
13970,fa2695,9,i2t
13971,mi0483,0,t2t
13972,mi0483,1,t2t
13973,mi0483,2,t2t
13974,mi0483,4,t2t
13975,mi0483,5,t2t
13976,mi0483,7,t2t
13977,mi0483,0,i2t
13978,fa1217,0,t2t
13979,fa1217,1,t2t
13980,fa1217,6,t2t
13981,fa1217,7,t2t
13982,fa1217,3,i2t
13983,mi1651,0,t2t
13984,mi1651,2,t2t
13985,mi1651,4,t2t
13986,mi1651,5,t2t
13987,mi1651,6,t2t
13988,mi1651,7,t2t
13989,mi1651,8,t2t
13990,mi1651,9,t2t
13991,mi1651,0,i2t
13992,mi1651,3,i2t
13993,mi0967,4,t2t
13994,mi0967,9,t2t
13995,mi1219,0,t2t
13996,mi1219,2,t2t
13997,fa0004,1,t2t
13998,fa0004,8,i2t
13999,fa1775,0,t2t
14000,fa1775,1,t2t
14001,fa1775,2,t2t
14002,fa1775,3,t2t
14003,fa1775,5,t2t
14004,fa1775,6,t2t
14005,fa1775,8,t2t
14006,mi2618,1,t2t
14007,mi2618,2,t2t
14008,mi2618,4,t2t
14009,mi2618,6,t2t
14010,mi2618,9,t2t
14011,mi2618,6,i2t
14012,fa3512,2,t2t
14013,fa3512,4,t2t
14014,fa3512,7,t2t
14015,fa3512,9,t2t
14016,fa3512,0,i2t
14017,fa3512,6,i2t
14018,fa3084,1,t2t
14019,fa3084,2,t2t
14020,mi2201,0,t2t
14021,mi2201,1,t2t
14022,mi2201,2,t2t
14023,mi2201,4,t2t
14024,mi2201,5,t2t
14025,mi2201,8,t2t
14026,mi2201,0,i2t
14027,mi0838,0,t2t
14028,mi0838,7,t2t
14029,mi0838,9,t2t
14030,fa0397,2,t2t
14031,fa0397,5,t2t
14032,fa0397,8,t2t
14033,fa0397,9,t2t
14034,fa0397,1,i2t
14035,mi2498,2,t2t
14036,mi2498,5,t2t
14037,mi2498,6,t2t
14038,fa0891,2,i2t
14039,mi4694,0,t2t
14040,mi4694,1,t2t
14041,mi4694,2,t2t
14042,mi4694,3,t2t
14043,mi1335,0,t2t
14044,mi1335,3,t2t
14045,mi1335,8,t2t
14046,mi1335,0,i2t
14047,mi1335,1,i2t
14048,mi1335,6,i2t
14049,fa0264,4,i2t
14050,mi5202,0,t2t
14051,mi5202,3,t2t
14052,mi5202,4,t2t
14053,mi5202,5,t2t
14054,mi5202,6,t2t
14055,mi5202,8,t2t
14056,mi5202,0,i2t
14057,mi5202,7,i2t
14058,mi1414,0,t2t
14059,mi1414,9,t2t
14060,mi1578,0,t2t
14061,mi1578,3,t2t
14062,mi1578,9,t2t
14063,mi1312,2,t2t
14064,fa0820,0,t2t
14065,fa0820,1,t2t
14066,fa0820,5,t2t
14067,fa0820,7,t2t
14068,fa0820,8,t2t
14069,fa0820,7,i2t
14070,mi1855,7,t2t
14071,mi1855,1,i2t
14072,mi0380,0,t2t
14073,mi0380,1,t2t
14074,mi0380,2,t2t
14075,mi0380,3,t2t
14076,mi0380,5,t2t
14077,mi0380,6,t2t
14078,mi0380,3,i2t
14079,fa1572,0,t2t
14080,fa1572,1,t2t
14081,fa1572,6,t2t
14082,fa1572,8,t2t
14083,fa1572,9,t2t
14084,fa3606,4,t2t
14085,fa3606,5,t2t
14086,fa3171,6,t2t
14087,fa1151,1,t2t
14088,fa1151,2,t2t
14089,fa1151,6,t2t
14090,fa1151,7,t2t
14091,fa1151,2,i2t
14092,fa1151,3,i2t
14093,fa2595,0,t2t
14094,fa2595,1,t2t
14095,fa2595,2,t2t
14096,fa2595,4,t2t
14097,fa2595,6,t2t
14098,fa0195,0,t2t
14099,fa0195,1,t2t
14100,fa0195,3,t2t
14101,fa0195,5,t2t
14102,fa0195,6,t2t
14103,fa0195,7,t2t
14104,fa0195,8,t2t
14105,fa0195,9,t2t
14106,fa0195,7,i2t
14107,mi1834,1,t2t
14108,mi1834,2,t2t
14109,mi1834,3,t2t
14110,mi1834,4,t2t
14111,mi1834,6,t2t
14112,mi1834,7,t2t
14113,mi1834,9,t2t
14114,mi1834,2,i2t
14115,mi0909,1,t2t
14116,mi0909,5,t2t
14117,mi0909,2,i2t
14118,mi0909,3,i2t
14119,mi0909,4,i2t
14120,mi0909,8,i2t
14121,mi0909,9,i2t
14122,mi1066,5,t2t
14123,fa3131,0,t2t
14124,fa3131,2,t2t
14125,fa3131,3,t2t
14126,fa3131,4,t2t
14127,fa3131,5,t2t
14128,fa3131,7,t2t
14129,fa3131,3,i2t
14130,fa3131,4,i2t
14131,fa3131,6,i2t
14132,fa3131,7,i2t
14133,fa3131,8,i2t
14134,fa3131,9,i2t
14135,fa2009,1,t2t
14136,fa2009,2,t2t
14137,fa2009,3,t2t
14138,fa2009,6,t2t
14139,fa2009,8,t2t
14140,fa2009,9,t2t
14141,mi0767,6,t2t
14142,mi0767,2,i2t
14143,mi5366,1,t2t
14144,fa0889,3,t2t
14145,fa0889,5,t2t
14146,fa0576,1,t2t
14147,fa0576,4,t2t
14148,fa0576,5,t2t
14149,fa0576,6,t2t
14150,fa0576,8,t2t
14151,fa0576,9,t2t
14152,fa3680,0,t2t
14153,fa3680,1,t2t
14154,fa3680,2,t2t
14155,fa3680,3,t2t
14156,fa3680,5,t2t
14157,fa3680,6,t2t
14158,fa3680,7,t2t
14159,fa3680,9,t2t
14160,fa3680,1,i2t
14161,fa3680,2,i2t
14162,fa2424,1,t2t
14163,fa2424,3,t2t
14164,fa2424,4,t2t
14165,fa2424,5,t2t
14166,fa1930,1,t2t
14167,fa1930,3,t2t
14168,fa1930,5,t2t
14169,fa1930,6,t2t
14170,fa1930,7,t2t
14171,fa1930,8,t2t
14172,mi1397,0,t2t
14173,mi1397,2,t2t
14174,mi1397,4,t2t
14175,mi1397,5,t2t
14176,mi1397,7,t2t
14177,fa0559,0,t2t
14178,fa0559,1,t2t
14179,fa0559,2,t2t
14180,fa0559,3,t2t
14181,fa0559,4,t2t
14182,fa0559,5,t2t
14183,fa0559,7,t2t
14184,fa0559,9,t2t
14185,fa0559,2,i2t
14186,fa0559,3,i2t
14187,fa0559,5,i2t
14188,fa0559,7,i2t
14189,fa0559,8,i2t
14190,mi4189,0,t2t
14191,mi4189,4,t2t
14192,mi4189,5,t2t
14193,mi4189,8,t2t
14194,mi0438,0,t2t
14195,mi0438,1,t2t
14196,mi0438,2,t2t
14197,mi0438,3,t2t
14198,mi0438,4,t2t
14199,mi0438,6,t2t
14200,fa0893,0,t2t
14201,mi0064,0,t2t
14202,mi0064,1,t2t
14203,mi0064,2,t2t
14204,mi0064,0,i2t
14205,mi0064,4,i2t
14206,fa0156,4,t2t
14207,fa0156,7,t2t
14208,fa0156,8,t2t
14209,fa0156,9,t2t
14210,fa0156,7,i2t
14211,mi0012,0,t2t
14212,mi0012,2,t2t
14213,mi0012,8,t2t
14214,mi3726,1,t2t
14215,mi1106,0,t2t
